7
15
16
35
34
37
34
69
69
68
68
67
73
71
68
138
138
141
151
140
137
137
146
151
138
137
137
136
139
149
147
278
284
299
274
277
288
301
292
299
287
298
295
297
288
296
300
295
298
295
