5
7
9
12
13
18
18
20
23
26
29
30
33
33
38
40
41
43
46
48
52
54
57
58
60
59
65
68
69
74
76
77
81
79
82
87
89
91
91
96
97
96
96
98
99
110
111
113
118
119
