5
7
6
9
8
9
8
11
11
11
11
11
12
12
12
14
13
14
14
14
13
14
14
14
14
15
14
14
14
13
14
16
16
15
16
16
16
16
16
16
16
16
16
17
16
16
16
15
17
16
